TotInt_126C_MAN1353,TotInt_127N_MAN1353,TotInt_127C_MAN1353,TotInt_128N_MAN1353,TotInt_128C_MAN1353,TotInt_129N_MAN1353,TotInt_129C_MAN1353,TotInt_130N_MAN1353,TotInt_130C_MAN1353,TotInt_131N_MAN1353
1787760.775,1405935.355,27292.19455,55698.6192,1083697.753,736829.2463,25780.40573,17922.09705,359049.8588,198659.3758
78059.40234,60316.54688,2219.893676,931.4151,46114.14648,30721.25635,486.027679,50,16545.46387,9082.675536
892938.5518,669147.4028,42019.97592,34541.19891,527323.9751,368796.2278,14601.63297,11242.30261,170299.1356,102172.5474
2517492.63,2025067.883,104037.8685,119518.9731,1543819.599,1130590.632,52314.50565,47186.71536,513761.7207,284816.8115
535238.9365,447950.2241,33738.37213,27346.405,335383.123,240600.2461,14342.09534,11288.45889,96876.13702,59926.43231
2005376.406,1529057.975,114137.1495,108743.8892,1195419.212,807048.1857,23104.00974,36827.81494,383640.0714,213845.3612
872175.2139,709102.4763,54783.57077,38758.14011,548295.3618,383190.7822,27389.8931,15084.29511,172006.4754,96833.49701
2114233.033,1592969.35,88540.71814,93210.12341,1254623.614,833434.1893,37867.681,29436.18988,454152.8032,240026.6805
91363.48096,79834.3269,2682.588623,4078.111816,58114.4707,40470.63947,2868.479736,720.018616,15811.27399,10212.58838
66103.83594,60559.75586,2858.924439,3114.313476,46009.77344,32345.42285,2269.107605,772.14209,8939.407715,6014.196289
639856.9959,434492.7939,26408.40265,17026.11749,342023.4885,203663.2218,12307.57532,5867.467926,122694.5946,63667.75479
45405.85938,34276.50195,2909.377564,2614.462097,27433.63184,20209.50293,420.10199,50,8401.073242,6531.404541
1698314.279,1400260.261,117947.4014,96022.27051,1074755.434,752700.0768,40232.59869,32224.02771,345445.438,195068.1155
1444596.435,1147580.066,110148.4417,77108.51313,906626.5159,643897.4877,23965.49942,26665.64758,303920.4431,164797.8732
12989.28247,9583.583008,1025.641602,565.368469,8173.577636,6112.625733,611.170166,50,2826.959778,771.587158
23720.26611,16124.13159,50,416.683441,12066.04736,7154.935791,403.534363,50,4922.850708,2070.240234
541253.1719,426034.0078,20067.82617,23937.81494,327269.4219,219349.1523,9947.057983,8900.519288,102657.8965,65577.95117
1029147.667,737757.8796,67057.13617,47776.16925,575315.1394,388008.9731,7075.080628,22426.38761,213304.3487,113954.3901
118327.9663,88528.19287,6726.474732,4873.372925,71334.50708,44575.77515,3984.10495,930.479309,18353.57697,10620.83814
8422.549805,8662.52832,764.481628,50,5034.802734,2583.38501,50,50,2555.582275,660.411804
443886.7229,354000.3513,26495.90259,21715.49585,279983.809,192410.2596,5574.138825,6862.135864,80386.37482,48984.39182
1638623.334,1310141.88,53226.17267,67878.04309,996622.7676,691898.6938,26886.50467,23871.0899,335324.0923,183837.9082
21857.89209,16105.8689,556.539001,582.722961,13626.44922,8319.375122,50,50,4722.041504,1286.621826
7994477.725,5957652.844,186434.2875,318208.7548,4755197.018,3120244,67008.62732,115786.4203,1646978.892,910594.0656
6153277.588,4672501.045,204422.8247,236221.8649,3654993.729,2464062.13,110302.2973,86551.5817,1228702.375,663503.9009
48976.5957,35010.22461,1152.927674,359.874146,26743.77734,20315.47388,459.674316,50,9921.656494,3767.259765
57544.08594,42716.02734,1109.254517,1802.447388,34391.16357,20537.08496,931.394775,516.629883,11456.18701,6698.291503
256182.0928,196650.9805,20551.56683,13279.60974,157782.4258,104479.4751,1259.440063,4670.352051,50998.14648,28957.20239
13765.54883,13055.64746,419.625732,50,8531.556641,6348.532715,50,50,2558.201416,974.977478
0,0,0,0,0,0,0,0,0,0
4989947.887,3871397.566,177433.346,191733.3802,2981814.809,2045027.846,80237.38663,66279.97425,993949.1693,564628.3423
28621.60889,24707.00342,787.668335,1879.12793,18219.81641,15711.67871,50,469.221039,4851.122681,1847.350952
691447.1279,581017.2898,38000.80634,35131.95514,439319.4916,323722.2609,18853.46957,10075.83142,148381.4104,78767.1767
394019.1992,346790.4443,5075.731873,14139.30231,261453.6782,189798.0319,9512.790223,4973.58728,88169.23419,43876.10614
169950.1793,120199.2858,12962.79892,8969.533265,73833.13013,46685.57929,4005.625,1186.989349,18824.74158,8594.648316
1833634.039,1424826.51,79058.48969,79802.02307,1063106.321,714706.9867,25578.04065,25837.43646,366933.2668,198909.7422
807105.8608,655383.8828,42693.89233,35336.06653,511825.4355,358322.261,21412.60809,11131.31403,166739.8398,92794.40515
946967.2346,719840.8926,55178.33319,50122.87762,572303.2864,394047.3418,27511.17648,16477.19418,198107.8971,101484.0855
80319.44531,67820.08594,8447.054688,6654.266113,56169.45703,39792.03516,2934.691162,2224.597412,15023.85645,9537.27832
151606.9893,128769.1816,5771.809386,5359.627563,98793.81397,70583.54785,1147.151123,470.015411,25405.1731,13420.02735
252614.6987,182129.3066,9178.734193,4049.276612,144326.718,96657.69006,1239.521515,1700.433288,51414.62347,29006.64453
3706.913086,2602.516113,50,50,2789.94165,2125.339111,50,50,572.7771,50
3165.970459,3520.96875,50,50,2019.969116,1105.284058,50,50,511.065033,50
1962782.393,1480299.461,78653.5138,89114.15784,1146619.916,784441.6883,37114.33624,29135.52567,391767.7159,215599.0812
179046.7764,152426.2236,9653.081086,9007.843811,110621.7207,83269.60791,2683.350036,1732.328797,37431.03992,18413.48248
48207.35547,41486.86426,1946.507996,948.940857,32876.78467,21075.29639,50,468.872101,9286.329834,6590.042908
4623456.362,3663947.497,277982.8412,228515.6494,2835720.598,2015750.846,99230.58328,86853.81637,896208.3813,503147.1573
518575.6738,366185.752,35894.30805,23798.23431,302888.7393,187839.2471,8407.106017,7550.588013,109649.2548,66776.17297
860899.7192,639846.551,61002.85065,41925.27038,502948.0259,335028.4776,28181.44333,13322.04566,163995.5536,92115.35913
392169.373,335035.3711,29514.12769,22450.67291,248902.2292,175545.5901,9883.667815,7673.539491,79671.54602,41237.20203
3249347.532,2599433.363,176479.349,160783.419,1995904.981,1422253.699,80313.95834,55476.42551,646947.3795,354098.937
11917.56348,9533.022949,387.17157,50,8131.32666,5102.460205,50,50,1247.841065,519.855652
1360981.24,892485.4692,90190.9411,59713.0296,738917.1304,456267.3902,29955.0744,21998.60571,281700.1614,167094.0813
13413.57861,9182.339843,50,427.952942,7385.980469,3967.856384,50,50,1061.349976,986.112183
139417.787,114130.5801,11065.31143,7715.790589,87341.98432,60274.79974,4318.895813,1739.152832,24433.1062,12602.49634
454265.2637,331084.2195,19074.25238,17231.41553,247373.2776,183207.2029,11103.39362,4796.985627,91742.82843,47346.55127
4894820.641,3929447.162,312485.6776,280489.3643,3097855.048,2243275.885,55053.15985,113700.8328,993934.4872,567863.4994
764594.968,606143.636,40388.87219,31619.2113,448203.1858,302823.8267,3721.424805,10896.48901,145388.3985,87661.12555
1407807.687,1121980.182,52154.89798,51723.84381,870315.2831,586952.6147,26930.02345,17725.12158,282655.0917,155202.257
401594.127,305023.3159,25716.60702,17207.60883,237917.0847,151983.8215,7296.039673,3396.998657,75432.61239,45690.5744
1758221.721,1403392.048,61773.98895,70691.23968,1081467.492,763923.9498,32030.1113,26375.1633,362110.6729,198925.102
35509.16797,30676.79688,1897.213501,712.914612,18798.34766,15979.54492,50,50,6346.500488,3023.398682
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
126980.6145,102286.5574,5850.583313,6062.008911,75819.68286,50086.71796,658.311523,50,22034.61728,13065.98071
13832.38599,10364.78809,423.705902,669.064148,6493.457244,5385.551605,526.456299,50,1521.29309,920.988098
144260.2468,117246.4556,3500.317444,4845.435424,88247.3786,60247.39178,709.101196,1808.73346,28549.87103,15923.66882
935896.5652,718239.1074,54124.84076,40564.24857,555820.835,395000.056,22832.61224,11884.45624,196104.8938,93100.1528
20255.729,17972.06372,1367.778351,744.616211,13335.6416,10167.41602,50,573.777344,2224.185364,50
0,0,0,0,0,0,0,0,0,0
20240.854,18323.47949,609.295532,1025.352234,12735.35156,11165.81299,50,50,4836.933838,1056.111908
326459.0706,281361.3567,23408.73709,18777.16846,207581.1543,139044.5944,6314.736907,3956.504822,65304.00867,34257.04999
5904.008301,7052.225586,50,50,5110.615723,2450.114014,50,50,867.618164,50
183885.0039,140416.4917,4224.113281,7584.502685,110654.6472,73254.78247,4211.439087,1297.620361,36983.95545,21838.19919
18733.35669,15496.62537,767.448914,50,11108.66528,8034.123291,50,50,2281.050537,1055.643921
332298.3457,263344.2549,22036.7464,16017.98804,209985.6035,146763.7988,8322.962099,3784.184753,65966.32813,37506.18201
210983.9536,170700.7886,14647.30237,9230.716798,126683.7849,90895.63306,3878.545257,2089.842102,42120.45728,21818.54187
36166.68359,28024.40625,2258.48584,965.737183,23449.11719,14565.67969,702.203918,50,7480.652832,3398.714172
896064.5918,696355.8523,58671.44476,39831.49484,554324.311,389956.3857,28767.45432,14173.54425,179152.0235,102729.4676
103789.8562,84369.29248,6229.707093,3020.667389,60576.65247,48991.08655,1685.086548,792.980347,21597.6015,9059.452514
1474538.018,1125014.281,69471.4556,55066.70688,870498.8184,574394.2004,27302.74786,16564.4469,281293.5464,163888.6749
1355554.415,1092750.133,56271.4332,60904.62015,834999.0179,581200.9001,32939.96677,19221.65283,267809.1922,144779.6094
27396.41553,26597.89258,1187.655273,596.759949,18501.29883,12587.27978,412.769104,50,4459.216644,3823.248108
252047.3521,209625.6138,4272.140137,5996.415895,151534.0968,112372.8333,3670.998352,2482.225952,48636.69925,26452.47748
1756676.875,1377024.55,93896.056,75202.12714,1068373.283,752898.0029,18576.72473,24923.57434,351364.0159,195488.2322
80665.81494,68405.16675,2670.676605,1372.302979,52146.34302,37113.00208,50,50,14598.18994,7426.918213
88246.80469,68666.01367,5845.638184,2448.54303,54389.26172,34609.94336,2016.864685,869.736206,18610.46826,10694.04321
28111.51367,22509.77588,1729.971557,1312.711853,19017.65869,14057.17285,934.646057,437.668976,5608.802734,1732.142395
0,0,0,0,0,0,0,0,0,0
2985.87915,826.648987,50,50,2382.080811,410.937775,50,50,418.16748,50
5852.973633,4853.043457,634.91748,442.142334,3321.724854,1267.102783,50,50,1211.27124,50
3780116.355,2839526.57,156935.9154,159848.4992,2179070.723,1464385.592,91627.62524,48929.2561,735472.3349,409380.4142
1345310.242,1055679.667,63804.80457,57445.3902,827761.3013,575428.4155,24509.22433,20103.01868,280215.0298,154853.6327
599907.0945,493984.5608,41612.74863,29453.33095,371388.8197,265241.5009,16822.72003,12920.98001,116611.3359,62002.01807
1623711.658,1239747.718,42223.47827,51403.10309,971847.5104,655697.2703,15498.16184,18835.08347,320101.8968,180235.8171
100760.5781,69964.19141,3114.816894,3097.886657,59498.39258,39855.50293,2222.069092,1203.295349,23421.07422,10448.3855
400435.5186,322151.8677,17317.02438,15314.99094,251570.6765,171123.1335,10866.59534,4106.850647,82012.55756,43717.46069
947973.1528,747911.1685,40300.29126,38069.81284,574141.064,404826.0996,18845.57135,14134.71875,185676.4205,105781.7605
709868.9629,560942.902,28683.96542,29627.4903,415035.6926,310732.5605,16361.62491,8401.107972,134651.9667,80011.11618
178520.4399,145482.7456,6700.360016,11300.13056,102777.4742,79275.65747,6590.509522,2708.806152,35221.76382,20564.86487
46886.57031,35677.22656,3249.609863,1071.296631,26798.39063,16465.69727,928.798401,474.947327,8251.320312,6195.818359
38249.23779,29338.35522,3185.913574,1208.608856,24177.29077,13530.19287,699.053101,50,7338.161591,4975.708191
886727.0039,652491.7686,66061.51328,41847.75104,497819.251,320116.6927,30187.24634,15565.08167,183543.6832,107057.3495
134472.1836,102913.5723,7320.601227,6691.756836,77827.52539,55656.34424,2788.494353,500.869659,25493.44458,17451.61487
9189.920166,8689.400879,50,50,5426.370606,3830.399108,50,50,1629.351318,50
7102816.064,5512061.634,271170.7558,332366.4145,4281077.876,3038636.133,102730.0682,115317.5068,1446303.127,800391.0748
714558.7202,570445.4573,41870.55878,30332.26239,437072.9517,311384.6035,20796.11188,10775.96832,144900.9095,83015.81787
85932.80908,70319.23901,5848.741273,3586.350037,50192.9585,32771.67401,1094.224335,1604.971252,15975.3468,10585.5047
72932.10059,61316.21387,3713.220276,3101.260407,43792.00586,31370.04297,629.88092,465.153412,13816.81567,8242.454956
1771135.588,1443283.436,100314.1097,79552.43332,1082637.039,802311.7393,46693.06226,29096.84006,347212.1004,189873.1587
261516.2192,209505.6172,20913.21619,14521.34549,169624.1492,120345.2944,8227.684021,4990.025696,52735.86755,27733.2265
524568.241,431569.4358,32976.99286,29247.69644,332613.8582,230564.9312,14536.65204,10355.15063,99721.42651,54962.68085
57987.4541,46223.47901,4331.299194,2748.762726,37439.62329,27981.60913,1561.763488,477.602814,12765.26978,4972.147217
1923300.474,1527672.302,121098.723,111449.8781,1194223.566,813539.1885,45915.02594,46508.86005,401195.5768,222701.2083
101098.4395,82441.29102,3849.677917,3234.165954,63052.37988,48650.26172,1796.492004,1046.288421,49215.28259,13630.17969
121906.9131,94222.51758,6286.441772,5344.166198,78113.32861,53829.86816,1824.402832,467.14447,23969.08423,14732.61865
516662.2432,441177.2344,20872.27399,27113.81079,331051.8926,238602.1646,13418.06671,9780.874939,101641.1655,58246.08063
27905.04883,23249.71338,1116.908355,439.763519,18794.78345,10903.01514,50,50,3282.22168,1004.779968
111313.9487,88982.88379,5001.964172,3538.307556,68313.74292,48761.39087,1962.821717,1478.577515,20879.7511,10127.14075
644641.0752,535095.6965,37406.52277,30455.3768,418498.5437,288466.8133,16735.34714,8729.091553,130514.1574,75887.08301
5990.000977,2730.224854,50,50,2668.951904,1234.598389,50,50,981.033569,498.735748
338674.5269,243211.8867,20196.10956,14485.38434,191948.0686,131597.9541,9120.053375,5545.004944,79671.23035,42115.22473
493535.1479,401874.0925,18859.73502,16925.56766,304072.4315,225951.2385,7052.083221,4979.701966,95388.24908,50172.74112
24842.60547,23628.54004,1165.527862,409.895294,15324.68603,11857.02393,416.475739,50,4757.676269,1864.169312
2228291.881,1651317.019,125890.6698,112405.1418,1313809.8,888756.0562,44013.4353,41423.97046,439665.885,250257.0695
36583.36035,52034.62305,1942.633239,3096.608521,37340.95606,37501.41016,589.39856,1103.749634,7175.2948,3585.78656
51579.99121,42699.70459,2708.269104,1162.364685,31267.33203,21989.35181,50,424.247284,11443.6217,5160.418335
407167.1064,313904.3677,22858.41351,21212.01904,250199.4377,168038.1172,12504.05969,5141.990418,83974.38452,43721.78775
442294.6401,341665.5117,11467.17761,13520.07678,271403.3137,178785.3232,5045.707093,3855.384613,83131.13876,52155.41614
62582.00488,50623.38672,4614.230957,3412.309204,38895.50098,26665.90869,882.828247,456.229065,13636.23425,5764.494141
1229818.064,976281.2727,77637.3768,63645.56275,748814.0281,523162.2621,29076.59692,19436.198,245479.4365,135636.3997
105327.4094,85443.80786,6937.268616,4583.511292,64749.69336,45358.10364,513.826416,1010.300812,21423.65033,8779.202149
2987225.484,2261649.879,141789.3773,109274.8095,1734015.975,1134764.248,56917.12769,32452.71533,579224.1888,308095.5377
39240.1106,33164.92187,937.364624,1867.030273,23568.33154,20310.30469,651.127014,50,17468.27289,3531.382812
119842.4167,100338.2036,11914.86993,8270.845643,78953.60852,55393.45178,5278.94873,1999.437561,26025.91681,14521.71082
21464.78906,19812.19336,718.885193,794.681213,14661.09375,9035.975586,50,50,4265.202148,1964.318726
20862.36719,18738.33398,50,50,13953.79492,10811.40723,50,50,4810.778809,2598.623535
148418.5403,107411.7417,8787.432251,6013.558258,93728.72754,61075.88892,2775.136169,1593.483276,29628.79169,16169.98438
108299.2813,88172.99609,6406.852296,4528.888672,63702.86621,45564.30957,3736.608642,1008.904999,22801.68262,14693.72778
1968.158569,3573.495117,50,50,2483.790283,2171.316895,50,50,50,50
17111.44946,15141.2168,1071.332031,460.238739,11870.28528,7851.448609,50,528.018372,3320.098633,2181.703857
85444.39697,68512.28418,50,3369.816895,54139.83691,36791.80554,3501.576904,609.669617,18259.00781,8793.804688
103568.9021,87411.64404,6239.166931,4379.15625,69361.50391,48854.00653,1964.773712,1846.701538,20665.3103,11281.89319
2701848.113,2033931.887,144765.127,121721.5349,1596081.155,1066163.678,25482.27702,40801.14621,570746.3713,316681.5341
406622.1345,324675.4384,20297.3197,15392.77777,249993.8202,159188.6882,6974.056946,4579.404693,77300.01813,43797.44403
2930607.402,2144429.127,139185.1697,134351.169,1723006.253,1117902.024,30178.73617,52511.99414,583632.7695,327470.341
650713.2852,527989.2539,12434.02975,20649.16913,407610.1592,285887.2583,6572.08142,8477.18454,132472.634,73215.29389
22358.57153,20845.74609,50,692.686523,15613.07617,11327.15613,50,50,3666.282471,574.950317
126406.3184,100607.5488,4781.999146,4354.27295,84632.97559,58898.55469,949.377258,1809.807007,25330.5647,13695.8313
3515903.533,2881781.214,176161.9607,180286.8172,2205869.542,1545056.785,52567.82553,58613.73609,699700.0187,392415.117
12739.07715,11140.19043,834.676453,590.435913,9160.647461,6703.652832,50,50,2678.203369,1122.555542
26319.20361,21136.51611,850.969543,508.509674,15620.42285,11237.62683,50,50,3720.643799,2696.54834
76096.63062,71781.50464,4418.139648,1068.774414,53984.07922,38502.39685,2004.239563,839.936218,15748.13086,9531.403259
39761.96143,34981.04736,1897.3797,571.198059,26454.17438,16792.32324,458.167755,413.068542,7797.643738,4363.917602
1844568.174,1453934.496,83909.03946,76592.42255,1124085.036,767859.836,39461.25995,26683.41174,362136.0056,201877.7681
2264894.579,1796112.824,105058.1585,107881.8618,1389011.312,941990.6975,48797.18418,34868.18112,475861.086,252751.6042
2718038.37,2326581.085,117184.3108,130935.0154,1730010.565,1327028.133,42096.95017,45253.61307,530497.681,288912.3726
250728.7168,207467.2578,14221.70642,9954.540008,154017.0591,113520.541,6692.950561,1750.054626,51995.0083,26427.22266
36902.60913,31027.94629,1885.427856,50,26443.21643,16499.76221,941.694092,621.22821,7159.335327,3454.025146
4013.167725,22689.18359,50,543.83429,8752.958984,16925.36914,50,50,516.837891,50
22490.22852,21263.98633,995.043823,526.796631,17026.21436,11844.06494,50,50,5401.090577,3853.727417
882459.5852,717695.5867,53561.9255,38318.84512,553952.4246,382593.4786,19110.18744,13078.94522,194846.1057,97129.263
38195.20117,48707.16773,1543.649811,3212.73999,27495.39233,14715.05609,837.32489,50,7247.035461,5472.372803
21178.66797,16793.36328,1194.879272,1202.601074,16054.89648,9483.50293,544.893433,50,5891.293945,1089.1698
16285283.36,12822203.01,865246.4723,742202.92,9738508.834,6937402.791,326706.4482,252647.3896,3245796.188,1762649.373
16319.70166,13531.52051,50,50,8452.3125,6763.210937,50,50,3345.591064,668.102051
3211.415527,2571.773926,50,50,1063.349121,1009.354248,50,50,454.780701,50
3001993.01,2438642.634,121596.7632,156572.5915,1869490.411,1321084.717,48058.16379,56918.06964,590978.3341,330779.3043
341344.0601,276325.9023,18031.23901,14312.69757,197504.4277,142809.4896,8042.607055,1862.387482,66811.60965,37123.5304
15543.83691,11264.87183,465.597321,833.199097,10238.09448,5402.397827,50,50,2729.03418,50
45015.51856,36271.11426,3593.921448,1896.856018,28620.7168,19091.0874,1177.707428,50,10081.81714,5101.57837
662796.0176,487750.5231,34739.99097,23955.93903,387355.073,261035.2521,14290.81171,8048.779999,132448.0081,69825.82556
1300082.592,1048284.107,63744.02582,58886.18298,812476.6411,569568.9043,32240.02289,15047.79849,256700.6705,141308.5942
0,0,0,0,0,0,0,0,0,0
270911.1475,207842.981,19390.68848,12496.93768,163566.8872,115918.6589,8842.883667,5115.761291,47948.32953,31417.16077
4987905.129,3607418.032,246468.2053,239168.5574,2875477.916,1977934.411,89695.33154,85751.76385,1010232.391,636832.9702
142341.2708,111810.1008,8646.763184,8061.206298,86459.98364,65504.5105,4582.453125,2681.837281,29355.77637,16651.21191
11060.41211,7886.981934,50,50,6819.830566,4647.633789,50,50,1997.506226,714.090332
423914.1143,363230.46,29888.87848,29265.46014,274261.457,195742.6602,15642.60608,8761.35321,84834.15527,47857.35406
31454.13013,20842.29761,50,50,16818.30151,12039.22888,50,50,2961.342285,1238.179932
19737.21802,17594.47485,50,50,11893.01758,8995.279236,50,50,1744.588684,530.79834
10430.23535,8173.692871,478.446869,422.531555,7717.307617,5544.530517,365.763336,50,1621.571106,50
47770.3042,45709.74463,1978.215577,1465.939941,30754.44635,24092.98419,1214.16919,1368.703156,7279.066773,5734.864441
1241630.658,973377.4835,43943.28729,52265.29453,752638.8613,519220.6787,21190.07648,16696.53259,240366.5008,134873.4128
137597.499,114125.2947,10398.88275,5212.797333,85659.8938,61404.85815,1995.83075,957.253662,25995.20398,17249.87274
20066.9707,16160.49121,424.195435,619.16626,11140.64356,7965.133301,50,50,4880.429688,1226.539185
270855.5679,168687.2498,19447.25366,9515.006287,118229.2134,64450.32312,6216.893371,2068.524658,34596.23065,17700.65063
169557.0981,138392.5647,10568.35852,9319.563049,105801.9753,79582.34436,4939.312256,2737.422547,28347.32556,14126.79584
2846.683105,3007.302002,50,50,1113.466309,717.350037,50,50,50,50
4265.978516,5140.850098,50,50,3735.686279,1093.457031,50,50,698.156006,50
1257775.779,1024752.082,55478.99265,56352.16901,774606.6569,546914.3776,26745.88199,18195.13086,265604.9994,143211.1855
42147.45508,34321.51025,2235.681518,2927.012238,25262.28296,21659.82324,697.935181,50,7895.958252,1773.903503
110026.5557,97737.67725,3338.320069,3212.023986,68818.59815,55758.73413,1150.645935,780.922424,23819.7124,10624.94717
69358.46875,60522.29297,4806.851074,3424.058105,42158.18359,28289.06641,2346.561523,1203.029785,12197.41895,6299.949219
16306.51953,21724.24585,707.531067,901.279907,12731.87268,6073.891358,50,50,4040.447266,1190.23645
27645.11719,28322.79541,1964.073364,3823.236878,23004.19092,15281.80957,1135.46698,50,5971.341859,2249.670624
1683595.596,1223303.561,107789.0091,86048.96011,980215.8145,638817.1848,36767.43741,30276.63522,344670.7409,196534.4879
636816.7974,530038.5024,33753.05426,25101.21811,388653.604,284650.0566,11614.91601,7424.26004,124532.0062,65292.37574
21904.47559,17640.01758,973.83429,644.593811,11828.1228,8540.408081,50,50,4443.585327,1234.931885
5069.766602,2285.27417,50,50,4125.118164,2280.384033,50,50,50,50
920641.9299,812904.8298,42336.2973,44117.94516,587716.9476,445497.9227,21490.36035,16697.01764,191529.9548,106454.0142
61144.89404,61597.42285,1719.860931,1562.301422,42043.09937,33885.91882,804.463013,50,8061.801635,3230.121399
106241.8325,85155.87012,8498.708984,5583.857422,62646.52759,43653.87817,5126.681152,1202.818115,22632.95532,10590.13672
26132.02051,25667.93701,50,50,15647.81518,14361.95215,50,50,5743.579589,1824.134217
5044.650391,4181.279297,50,50,3627.664062,1983.585083,50,50,881.831299,431.939056
295797.8525,230441.2576,7868.122253,11628.19482,171327.1106,121426.8346,5695.759857,3331.305969,59590.99103,29603.7334
314739.23,243584.5974,17240.11786,12897.81784,192037.5132,120642.1131,9459.435547,3551.144104,61792.01904,31960.63196
47361.2832,40887.50391,3439.341126,1972.629151,31860.28418,21440.26856,1478.900817,607.03009,9052.847656,6515.753906
232917.1172,190925.1885,9996.806885,8641.897095,146316.0381,99007.24316,5349.501586,1881.694214,45732.17261,24506.14252
147269.646,113518.3809,5581.159974,5137.948365,84960.02856,56206.09357,1457.3125,458.046814,23709.89456,13398.66614
78299.81934,62501.76489,3069.629272,1331.06604,53966.78003,36373.88721,597.235474,398.461151,17092.09338,9767.69751
45032.81836,35967.74976,1794.048401,1486.634582,24052.82984,16767.77759,1337.660279,414.285126,8596.604585,4469.788086
67886.78931,61753.18945,1235.561889,993.942627,42479.578,34738.53711,427.04248,525.94751,10640.19821,5752.962464
132144.4146,137259.2981,6026.546265,6289.813659,99012.8833,81594.04205,2665.062378,2322.772644,23093.94263,12443.27606
73621.32813,48670.01758,4392.72168,1322.375488,39347.87793,20636.10205,747.708679,1372.223083,16505.06348,7748.419067
227631.895,179607.7455,8602.308411,5155.681397,143044.2129,102251.3655,4209.997711,1179.122925,47582.66626,26934.47147
398041.2373,322731.7637,19540.08942,20198.84992,245061.0732,160722.4243,14051.62259,7464.224853,80253.44775,46651.13361
12176.91113,11653.00562,792.749634,635.891663,9767.188233,9018.028748,50,50,2812.350036,1031.235718
56621.41211,52028.53955,4403.444824,4204.717163,38437.95264,32203.30566,1036.006226,50,14124.97363,5844.473571
552345.5039,425190.5593,26433.33228,27238.74005,328921.3749,235029.8856,15486.3175,8644.406067,107031.6858,63292.37085
128052.6873,104696.1658,7757.289185,4388.791656,83664.50024,58330.73193,1775.505554,524.011536,21789.87683,13248.53943
138821.2417,115258.8694,10286.78497,6632.618652,92623.41821,64193.07544,4392.752227,1569.70108,24959.70862,14755.14471
100659.6504,77065.64258,6731.780762,4005.377686,55125.87305,39044.0459,1854.356079,898.105225,17634.25147,11802.92456
62778.60229,62067.38086,946.771606,851.596619,45314.37939,26488.19336,50,502.632385,10370.03192,6137.187134
70712.93408,56965.29517,3748.305481,3161.430665,43912.09473,31789.7771,674.426453,50,15832.35266,6585.58844
132955.9446,108145.4871,4776.775879,5690.857544,79439.43408,53510.13794,411.906097,613.404358,21372.03568,13710.85211
24869.16309,21231.83887,445.954315,50,14824.90308,11094.84448,50,50,4617.331208,1454.870819
323598.5034,256597.7358,20488.15515,15871.12122,189897.752,139456.1251,9495.273621,6541.604676,65022.52014,37352.15649
49657.45215,39132.12646,4132.782349,2910.549927,32077.37451,22439.37549,559.571838,50,10398.08465,4687.393066
463874.2861,370989.5078,27738.86084,16648.35465,292176.7549,195638.2262,9059.884582,4670.323883,91099.42859,53467.20264
34843.97949,67076.70752,2951.737793,6482.042969,43064.21973,46452.71753,2458.585205,2606.3479,2670.338074,989.04425
0,0,0,0,0,0,0,0,0,0
241451.0615,196853.4619,14542.9397,11401.21075,141552.6193,113395.459,1660.450561,4762.270996,44190.58496,24044.55707
172989.1973,143558.4526,10805.72748,5875.546722,112420.8894,77100.63684,5029.074768,1843.237732,36307.66095,16261.08514
41840.47632,36192.44727,611.609192,549.651367,26756.9148,16182.21991,643.128235,50,7639.142883,3740.057465
70786.9707,55863.97851,6034.768921,1081.031982,40068.11719,30053.19727,1154.892883,1020.625671,13659.19873,8779.092285
0,0,0,0,0,0,0,0,0,0
637568.4348,520936.95,29022.565,30655.98044,405753.1401,283038.8698,13852.42526,9616.342253,130645.6548,70884.16788
2842333.201,2036455.86,79646.21301,118958.9341,1639309.049,1083135.004,10947.88336,45802.68167,568648.3423,322764.4413
157292.3081,126831.6404,14268.48315,9853.590576,104216.7373,66340.33765,5375.563263,2288.152832,27300.82324,14944.79053
256029.2593,220446.9292,9196.399597,14762.50562,171838.1895,118783.2432,11276.68921,4039.413696,56099.19727,32867.03961
7368.374023,6344.111816,50,50,5307.848633,3042.610107,50,50,643.727722,398.639221
8935.566406,6944.182129,50,389.77594,5225.958984,3151.546631,50,50,1973.037842,906.374084
326824.1475,262985.541,15744.88794,18574.17218,194295,143647.2878,6815.773956,5664.660461,65546.10742,37559.21851
61436.71484,51008.16309,3701.396546,2963.13507,35482.80469,31035.23828,1338.278137,1318.857849,11373.17529,6716.714905
72846.24023,60550.19043,2376.640075,2885.45993,47620.45361,35402.84424,401.024597,50,15623.56909,9262.093688
28022.34766,22416.12109,832.89917,50,18699.76636,9213.377563,461.635895,50,4034.935547,1658.121399
24723.03833,22931.08032,1395.070816,1170.779327,15711.04187,13559.67981,417.133148,50,3723.174012,515.767029
0,0,0,0,0,0,0,0,0,0
107258.5322,80214.65479,7571.531739,5005.094971,62340.18188,41853.50147,2630.911377,551.36554,20045.36481,6794.944946
61315.04736,51399.70947,4304.522034,1811.374878,37257.70239,24836.47784,515.647644,50,7094.718933,5573.413635
12456.02515,10597.70996,120.491516,50,10139.06372,5284.66864,50,50,1718.268982,50
171035.3474,137185.8291,11174.46155,7668.985443,103737.5564,67299.85742,3303.641602,1533.228394,36250.49164,20612.81164
