TotInt_126C_MAN1353,TotInt_127N_MAN1353,TotInt_127C_MAN1353,TotInt_128N_MAN1353,TotInt_128C_MAN1353,TotInt_129N_MAN1353,TotInt_129C_MAN1353,TotInt_130N_MAN1353,TotInt_130C_MAN1353,TotInt_131N_MAN1353
4772.930664,3360.279541,0,457.331726,3359.418701,979.219604,0,0,735.528015,777.278137
3920.725342,6661.422363,0,560.689575,3604.206299,4394.787109,0,0,476.662872,0
49859.1875,39374.76831,2711.150146,1171.050781,31791.40332,20707.46606,678.32373,564.286133,10527.98413,2762.315551
92010.13281,80652.35156,8192.692383,7207.668945,60437.79297,44642.81641,3865.133301,2301.800537,18040.88672,10439.87012
0,0,0,0,0,0,0,0,0,0
3013.256836,2570.312256,0,0,2851.537354,2080.259277,412.48175,0,693.694763,0
12292.05859,9295.543945,543.803223,637.331421,8917.5625,6301.11377,0,0,4311.992676,761.493591
4660.82666,2697.065674,0,0,2467.43335,872.108459,0,0,1085.027344,0
0,0,0,0,0,0,0,0,0,0
26131.31055,21423.69336,2780.709717,2373.654541,16413.92578,10987.4668,843.223694,623.184631,6413.626953,2299.462646
33283.1875,29682.13867,2591.705078,750.569336,20657.98828,15830.61328,774.963379,0,6429.723145,3166.325195
1223.138672,2604.156982,0,0,2173.327881,955.300415,0,0,0,0
5861.114258,5783.592285,0,0,2334.304443,2868.298584,0,0,944.713806,0
0,0,0,0,0,0,0,0,0,0
9578.392578,7843.686035,0,0,4808.48877,2904.479248,0,0,1961.579712,669.473389
118356.2656,77810.02344,0,4065.907959,63713.94922,38894.72266,2289.100586,1712.803223,25252.63086,15671.37891
34135.47266,22177.74219,2133.074219,2434.98877,18388.79297,7902.100098,831.156189,0,9975.928711,4153.623047
206973.3438,149115.8438,9754.791016,8546.683594,116025.2344,75973.1875,210.344925,2974.819092,38388.47266,21889.52148
6436.966309,5296.480469,592.797974,0,3346.665527,2375.740967,0,0,641.678284,0
107726.3633,78043.73242,6589.987671,6409.847412,64032.45117,45851.35156,4062.097778,1215.97049,22503.98828,12684.48926
0,0,0,0,0,0,0,0,0,0
242095.5938,184318.375,19649.08789,14466.23535,145822.5,93828.72656,9316.107422,6388.067871,50136.74609,29036.71484
54856.64844,40697.57422,3757.12793,4180.092773,32593.44922,21636.43945,1978.731445,1164.942383,10471.41309,4802.543457
131229.7813,111930.5469,2490.476318,2202.025146,86565.89844,61674.80078,1874.987915,564.123169,26944.78906,17004.64258
32156.02441,25909.63623,557.404053,1566.164642,19547.72949,12788.35596,631.813416,0,5971.635986,3793.845886
252412.875,179183.5313,0,10471.54297,141594.3438,97996.25,448.862518,3703.003662,54279.75,26562.90625
0,0,0,0,0,0,0,0,0,0
75004.53711,51704.99561,4754.781128,2943.724823,41738.51074,22655.68262,774.889282,0,15123.66528,9315.565735
186205.502,128073.6846,12558.52136,8512.192138,100109.7573,59862.29395,5710.182617,2724.916504,39861.48975,22866.2832
57321.92969,44636.42969,6731.182129,5607.459473,34543.32031,24357.64258,1511.42749,1100.776367,12029.08106,9016.584961
0,0,0,0,0,0,0,0,0,0
4730.466309,3203.107178,712.418213,438.124298,2713.395508,2294.220947,0,0,665.330078,0
199054.7109,160511.73,11089.98331,8695.468262,119120.0632,81666.15576,4421.425354,2029.566406,40057.61975,20919.86816
338544.0488,267521.5234,506.229828,17272.63672,224480.0732,149801.1841,11395.52441,8328.832031,72882.13477,39381.11401
0,0,0,0,0,0,0,0,0,0
161286.3672,137855.5742,6843.514038,7542.708984,99640.21289,71543.4707,3612.499817,1424.853912,34945.29199,18927.62988
136728.875,120774.875,8411.740234,7244.404785,90575.73438,66208.07813,0,2740.113037,28671.81836,15948.68555
181664.2826,148850.4819,10337.09668,7902.495605,117198.3914,85150.63544,5945.382324,4501.994629,33079.73828,18289.125
90662.03906,81481.64844,6499.089844,6122.058594,68382.72656,48742.17578,2524.628906,2172.923096,19483.64258,9794.664062
62168.66748,44262.62793,2729.173828,2433.697998,33544.99023,22084.95947,624.395996,0,11838.66632,5894.024475
450781.0938,329851.0156,15152.12402,22374.62647,261936.7109,169879.375,7041.055176,8185.431884,92648.82812,53479.83203
301892.5688,224846.3369,48570.05859,34926.42188,188473.4719,132621.2131,23161.45508,16265.63379,65145.68283,36753.45517
166361.2969,134704.2813,7312.916504,6355.771973,100983.5781,74228.88281,4713.771484,2683.188232,33835.8125,19218.94531
4927.807617,4996.658203,0,0,2561.552246,1000.308777,0,0,1219.750366,0
78072.77344,38529.85156,9706.908203,2978.176758,25538.41602,14976.54395,938.037659,828.525757,7440.93457,3950.62085
67124.5,52684.73438,4146.537598,5050.349121,37077.21484,29663.25195,2277.761719,972.084351,14476.8916,7292.962891
5515.470703,4349.501953,0,0,2959.963623,2869.036621,0,0,560.040344,0
36664.05469,31473.98047,2886.479736,1779.653687,23429.63086,13442.09082,1965.231812,862.951965,7316.665039,4474.849609
117451.3203,90855.46094,8406.287109,4939.414062,71874.79688,49803.37891,3434.742676,1038.711548,21684.03711,13884.39356
31985.8042,25499.07568,1034.609985,586.291992,21418.25122,15588.98853,0,0,6160.125549,3638.179382
230211.73,178571.2354,8389.708984,7480.916016,138461.8379,100400.6624,4077.5354,2235.481689,42581.04883,21563.45404
27289.25391,27596.97852,1938.081055,1895.995728,18861.11328,9877.947266,917.533264,0,7041.647949,3894.720459
121235.1172,73553.89844,6335.836426,4004.199219,68242.79688,42171.41406,3778.741455,868.513611,27885.18555,12771.23731
13597.81836,10061.58594,1139.109253,1128.601318,9703.974609,7056.550293,370.236633,0,3144.529541,986.7724
14719.33203,11173.86035,809.920288,500.857361,9573.508789,6127.812988,0,0,3720.914551,935.521301
96218.55469,65538.85156,6560.459473,4789.171387,55865.24219,34017.24219,2872.897461,1154.476685,20348.12305,11785.92285
141325.3594,98825.28906,10113.01856,7099.762695,78977.8125,57223.29297,5842.631348,2962.484375,27163.5625,15476.45996
3560.17627,3345.796143,0,0,2879.319336,2084.291504,0,0,712.673401,0
28019.74414,20551.77734,1033.287109,635.772583,18936.00195,12701.25977,481.769562,0,6034.952148,3956.643555
114089.5781,113403.3672,2855.288818,1908.819946,86320.55469,73031.0625,0,0,23904.9082,12278.10059
75139.72266,63708.70899,1996.976074,1433.487122,45908.07226,36207.81543,1161.058807,0,15156.11353,7347.535644
152730.8125,131753.2344,0,3641.76709,95253.8125,70241.89844,2329.437256,1179.95813,28987.66016,13438.34473
5478.800293,4005.259766,0,0,3358.64502,1121.355225,0,0,479.489136,0
93687.25,67986.35156,6115.858398,3767.759766,56805.94531,41002.73438,2446.63208,2132.989258,17219.37109,13023.82617
134454.6875,111318.6406,0,3245.069092,75649.21875,56078.5625,2353.612061,1167.526245,27595.56445,13474.19629
53732.60156,45754.39453,3538.252441,3215.890137,31763.89063,25620.25781,633.427124,484.547852,9706.382812,6040.886719
32494.20508,30346.98438,2235.26123,977.011353,23006.6582,14993.12793,609.253052,402.134796,5910.522949,3648.661621
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
47583.34375,35723.21094,3612.269043,2319.081543,30362.3457,22969.18359,1135.327393,0,9221.328125,4962.646484
11570.36523,9044.896484,0,0,7418.264648,6487.510254,0,0,3132.264404,1251.065063
6555.435059,6480.815673,0,0,3381.898926,2604.224488,409.071747,0,453.507538,0
16790.80273,11144.72656,767.551758,1052.987549,10767.58106,7215.84082,508.368225,0,2580.895996,905.359619
36467.81641,29143.68359,2276.784668,1943.894531,20099.49805,14118.125,816.696838,717.039856,6610.183594,4857.759277
23145.7832,16023.90527,437.746979,859.277588,13922.74707,8820.003906,935.487305,0,3535.141357,2142.981445
22165.88477,17821.58398,611.896667,476.617981,12565.8125,10085.11426,0,0,4517.642578,2103.914551
5619.919922,4255.016602,0,468.957092,3054.927734,968.192017,0,0,443.12674,0
5118.960938,5962.799316,0,493.56488,3987.197998,3521.950195,635.126709,0,617.093689,0
0,0,0,0,0,0,0,0,0,0
347676.125,289765.4688,0,10866.44556,218471.9453,150482.4258,7177.199646,4836.442505,71427.28516,38444.44043
2202.741699,928.604004,0,0,2158.547607,0,0,0,949.772095,0
54061.55762,31932.98584,2171.044434,824.689209,27167.71484,11876.53162,1004.319092,0,20598.73871,7202.962891
17828.81836,10471.70508,789.114014,938.060059,10021.625,6418.377441,550.87616,0,3556.666016,1862.192017
354205.1875,196327.5781,16607.3418,7452.224609,165642.5625,89186.34375,7409.930664,3993.01416,66302.47656,44558.24219
101908.6328,95640.17969,6451.557617,5143.473633,69267.38281,48553.21484,3619.12793,1174.587891,17703.11133,11831.34863
402426.6133,303500.9883,18955.42505,17342.97852,228578.9102,164244.3247,583.61438,6834.619629,70451.12549,40309.3147
56541.48438,39984.34375,2470.498535,1900.765015,33210.97266,25636.80273,2056.719238,0,12905.53125,7167.892578
0,0,0,0,0,0,0,0,0,0
9251.21875,7060.037109,471.220764,0,6818.450684,4938.12793,0,0,2983.338623,722.631592
98463.33594,67787.60938,5248.690918,3497.554199,55352.98047,38304.58594,2709.299072,1800.48877,20970.33008,12581.71094
0,0,0,0,0,0,0,0,0,0
122587.0498,101559.4954,6337.288574,5379.462891,70198.479,55505.25256,2704.14209,1087.114014,25329.71484,13848.08844
35030.27734,28475.99414,2098.441895,1220.307007,19438.55078,14118.20606,986.020447,456.737,8231.932617,3344.202881
11032.77539,8387.347656,415.401093,585.230896,5442.529297,3297.530273,0,0,2405.41626,1975.206299
143680.3281,90729.02344,10461.36231,8185.447754,76765.19531,52408.10938,5203.964844,3535.592773,30116.76367,16900.07031
123936.2031,92598.14844,6492.320312,6581.852051,74103.3125,57233.75391,3657.358643,2461.267334,25036.93555,14784.58496
0,0,0,0,0,0,0,0,0,0
10675.30566,7953.648438,431.099182,0,4502.071777,4322.419434,0,0,2190.098145,688.586792
6854.922852,5846.923828,466.457977,0,6916.163574,3086.998779,350.143982,0,2267.546143,0
0,0,0,0,0,0,0,0,0,0
5675.501465,2155.313721,578.674438,0,1084.387451,507.208588,0,0,0,0
0,0,0,0,0,0,0,0,0,0
2865.297607,2393.429199,0,0,2031.234497,2316.596924,0,0,0,0
0,0,0,0,0,0,0,0,0,0
38432.51856,30415.96875,2265.939087,1453.709167,23257.40772,15172.22412,814.599213,0,9722.956299,4094.082458
8009.344238,9484.22168,0,0,3935.302979,4356.718262,0,0,2267.144531,888.540466
6810.019531,6334.986328,0,0,3604.747803,1223.855347,0,0,948.277039,431.13739
98415.71484,78183.49609,6344.228027,5315.827271,56253.10742,35301.03125,1975.891846,2044.402588,20620.12891,9010.249023
0,0,0,0,0,0,0,0,0,0
130438.4688,98260.54688,5688.111084,5648.385742,75633.9375,53284.98047,3070.866761,1328.499512,29269.94922,17794.19531
0,0,0,0,0,0,0,0,0,0
67555.32227,44580.94043,6942.181213,4475.97876,31468.55273,22771.38892,2894.686279,1674.987549,13173.3197,6969.216308
6680.543945,6362.990723,0,0,3829.899902,2509.399658,0,0,536.630127,823.567932
15628.13867,9035.027832,646.162292,0,7682.811035,6276.918213,0,439.462128,2545.384521,2143.865723
47096.72803,20445.45361,4236.496887,0,20085.56885,7076.51831,1177.161957,0,13949.33472,6969.354554
0,0,0,0,0,0,0,0,0,0
23680.76172,16159.10254,2736.80127,999.147949,14437.4043,8811.994141,771.640686,430.541107,5385.842773,3823.368408
0,0,0,0,0,0,0,0,0,0
249430.5742,166432.4688,18970.02051,11193.33453,120078.5928,66148.03418,6708.167847,3649.649353,52541.19092,28611.55493
5096.106934,5522.804199,0,0,2967.470459,2572.056396,0,0,642.718201,501.579803
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
258977.5313,202022.0625,17295.94141,13189.16113,155934.5,98859.76563,0,4663.690918,57340.45313,28525.4668
84080.60156,71100.32813,4717.303223,3632.459473,51513.53906,39461.03516,2050.378662,1131.55542,18395.49023,9837.064453
4923.843262,2951.379395,0,0,3583.33252,2129.312256,0,0,874.898132,606.854553
108338.4141,93836.44531,0,5432.047363,67542.92188,52115.87891,3589.66626,2897.480957,24990.93555,11776.40234
0,0,0,0,0,0,0,0,0,0
28785.49414,28253.09961,2053.522461,2471.473389,20172.9668,13979.42481,0,522.158264,5779.653809,3360.092773
30643.66016,21807.19531,2506.426514,921.066528,18073.48828,9697.195312,1075.377563,489.664642,6969.004883,2751.91626
35566.02734,31503.2207,2605.994141,1823.070068,24268.24219,16112.91602,0,619.333496,7483.597656,3409.804932
6549.378418,5877.148926,0,0,2524.52417,2570.947998,0,0,610.353516,0
14035.6582,13552.53027,0,0,8765.65918,7700.98291,0,0,2226.913818,1148.487915
0,0,0,0,0,0,0,0,0,0
82961.07031,57806.55078,0,2278.942627,47491.35938,32802.46094,2162.530029,458.991791,17806.36523,10812.21875
107489.6875,82451.49219,3660.46875,3056.338135,63488.69141,40827.46875,2193.597412,759.82605,20242.77344,11983.71191
124706.0156,96465.4375,8957.041016,7006.526855,81374.39844,50995.92578,3286.133789,3720.089111,24876.71094,12984.88086
33926.98047,27240.33594,2491.675049,713.113953,25403.29492,14871.71777,660.173828,0,7311.296875,4566.928711
52144.56934,36860.3999,2715.018005,2062.844482,29233.07861,18228.59619,1242.342163,892.997253,10859.08081,6084.187866
67860.66992,51721.91406,5258.360351,2964.150634,37391.44336,26161.47949,1497.146057,436.17627,16791.90088,9141.723145
456002.6211,302685.9492,27522.15552,18034.44507,239917.0488,147595.3721,11023.78851,8071.232361,98638.82617,50636.22852
60677.53906,47597.65625,0,0,33720.72656,23239.93359,0,0,11847.7666,6152.123047
920998.2227,726804.1445,104148.3355,92029.79529,589300.459,416245.6387,52512.72223,37291.89923,192177.1406,113706.677
135931.375,128698.9063,12847.19727,12508.41797,93297.07031,70646.35938,0,3743.426514,35651.49609,18137.4043
238963.25,187240.5547,2555.087891,7336.229981,132901.2969,96937.58399,4207.888,2882.841675,41834.52734,20393.05688
14558.72461,11658.50098,492.09903,505.152863,9082.114258,5626.387207,627.756409,0,3506.081299,1184.295288
0,0,0,0,0,0,0,0,0,0
87745.9375,70734.39063,3121.8396,2113.544189,51867.26563,34291.62109,891.348755,508.74527,19482.33398,9635.631836
25998.71826,19415.98975,887.170776,585.223938,14387.64673,9442.480957,411.507141,0,4470.022705,2117.980316
72516.86621,52462.63574,3627.2883,3234.921723,44102.56299,24887.28516,1048.888306,856.024597,16842.71558,8682.467652
27187.36133,21232.23828,683.16571,0,16815.06836,9695.782227,0,0,6010.395996,2734.456299
23622.48779,21359.47461,1584.200806,1722.446533,16873.1958,8794.886231,0,0,5508.658935,2012.7854
984234.875,717390.0313,61854.31445,50784.27344,574429.3438,383650.8594,14168.02051,19921.99219,195098.5625,113669.7734
296631.9409,250606.4648,23245.15179,16594.71942,186975.0537,149139.4473,10768.8475,6559.077942,64373.57886,34441.47754
37977.24609,33274.375,3737.218262,2693.38208,24740.05469,19059.04102,2047.69397,844.683716,8064.689453,5006.033203
12431.16992,12649.90039,0,0,9424.318359,5347.366699,0,451.273407,2951.292236,2321.735352
44277.15625,27203.8418,3458.274414,2256.519043,18642.10938,10675.58008,1216.674805,0,9666.532227,4345.819336
74208.1875,49318.01953,3959.029297,3159.305664,39534.73047,21753.78711,1246.686523,896.683167,17028.39453,7000.402832
23494.59961,11705.66797,1944.751099,852.102051,9473.008789,5754.239746,569.546204,0,4399.899414,2790.600342
88340.57813,51961.80859,6504.766113,6219.753906,41707.14844,25640.07813,3028.590576,2216.371582,22575.10156,10650.42969
136013.6409,111276.4251,1360.996521,5664.26709,80279.59961,61785.7727,3865.195312,2218.662842,25741.84265,14385.98572
83764.64063,70192.07031,9189.077148,5598.368164,55149.33594,42943.85547,4014.036133,2437.307861,17928.58984,9905.380859
35891.83374,27225.5835,2191.578613,2131.054199,22047.15015,12980.86316,856.351257,573.89386,8119.733947,4348.43103
133453.1387,103082.3018,13665.6344,9099.170411,83527.9834,57509.38037,5208.029297,3518.489746,24359.41699,15697.15393
51885.21484,40514.45313,3855.740723,3085.279541,33178.59766,21793.29492,798.726868,1208.983032,9311.477539,5383.525879
116722.6406,96978.28906,8417.206055,4754.730469,75552,48032.66406,3205.966797,1100.773804,28399.62695,15634.16504
62999.25781,48917.03516,4583.805664,2374.466797,41291.82031,28055.74609,1979.413696,1097.367188,13653.26367,8512.65625
26040.64063,20867.99609,2716.238037,981.268799,16246.11523,11426.00684,0,534.581726,5012.248535,2804.521729
98073.76563,82108.55469,10098.53711,6052.783203,59614.03516,39835.96484,4239.305664,2170.387695,18346.89258,9765.46875
50153.43384,40662.94189,2547.265625,1442.417053,32248.91211,20034.6958,1464.518067,0,10693.53809,6030.74939
13071.23145,10375.84668,1076.297852,728.308044,8138.416504,5444.323242,450.565308,0,3615.610107,691.454041
39401.2002,34919.60303,1797.941223,2500.836975,21339.77051,21852.15381,0,0,5198.870362,2559.386932
32218.5127,26554.05371,1087.549561,1058.078156,23238.08008,12636.34863,0,0,4830.628662,1823.186157
0,0,0,0,0,0,0,0,0,0
10211.01367,7937.334473,0,513.813293,8664.263672,5176.962891,0,0,2718.847412,964.725708
32846.33691,28677.44971,1670.173157,1038.575928,21143.65039,17985.1582,449.642303,0,7048.33374,3966.353759
0,0,0,0,0,0,0,0,0,0
43361.39453,33701.53906,743.790833,1212.193604,20360.59375,17693.22852,647.869751,0,7570.867188,3499.308594
18689.68262,13472.9502,956.496338,0,9413.996582,7159.720948,0,0,3488.75354,689.263611
49205.88672,40288.38672,3512.318848,3522.855957,29883.7168,21302.87109,2125.44751,484.252472,12453.98926,4186.527344
201956.4844,157947.4063,22609.86133,20295.94727,126244.0234,92936.80469,11405.08691,7215.615723,39120.86719,23630.66797
0,0,0,0,0,0,0,0,0,0
165667.7344,132154.1719,0,3902.338623,106601.7109,74232.375,2499.766357,980.072388,32675.68555,17602.25586
305333.9531,252721.7031,17162.427,16201.66272,188169.5449,135554.6211,8906.960937,4362.674469,60554.2207,35161.23975
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
49862.61328,40057.85938,5063.276367,2500.175293,29838,19740.41016,928.352966,990.659058,9861.163086,7693.683594
27642.97266,22279.84766,1216.347656,1088.075073,18483.18555,11971.18848,559.499695,691.282654,4921.722656,3300.812256
11773.48242,8014.599121,568.68988,0,4537.749023,2949.756592,0,0,1263.578735,719.682983
7476.28418,5832.480957,0,0,5195.227539,1928.892212,0,0,771.902893,0
17534.60352,18008.81445,1115.259766,1835.683838,11139.80371,9084.083984,0,0,3047.531494,1186.671021
3377.101074,3360.139648,0,0,2132.901611,1252.910645,0,0,0,435.381317
10658.13379,7955.130859,989.382324,0,7404.512207,4178.504395,0,0,2991.227051,1174.138306
0,0,0,0,0,0,0,0,0,0
6776.29834,4076.952393,0,0,3263.059814,2632.520752,0,0,715.298706,0
47065.44385,36993.75244,2403.810303,2051.826172,27430.8335,20978.85767,649.938049,0,8037.334839,5136.073303
7871.033203,5628.723145,576.375427,0,4970.712402,2882.17749,0,0,851.226135,482.263428
44064.97656,30482.69141,4189.797363,1676.756836,27039.33789,14650.44434,1193.074585,519.670044,9080.402344,5523.317871
44636.53906,28053.38867,2255.308594,2209.516846,21208.64258,13011.64746,1074.278687,763.198608,8715.594727,3173.357666
42998.78906,33755.49609,2729.033447,2442.55542,26394.64648,14967.88086,618.394836,0,5552.559082,4364.38623
66449.375,56814.875,0,3434.675537,45527.46094,31311.11133,1973.231445,1813.81311,14597.97559,8606.228516
69466.00781,48771.95703,3326.54248,1794.420288,35782.66406,27793.16797,684.138977,0,13002.37207,6159.39502
68817.71094,59149.88672,2683.538086,1082.078125,41692.46484,33460.23047,1067.769409,476.924622,13136.47168,6853.260742
37327.21094,39562.33984,2466.0354,1217.957153,29480.38477,21335.25391,630.720398,0,7393.76123,5369.707031
48221.64819,43056.93665,3467.237061,2293.385498,31075.396,26859.23608,984.033386,0,10393.77789,4482.601562
25098.02148,19166.92188,2410.837402,2030.787842,16007.14258,11888.46484,679.433289,484.705078,4704.206055,3380.241943
0,0,0,0,0,0,0,0,0,0
24177.00195,18537.5918,691.914673,449.124969,12719.28711,9803.212891,808.697266,0,3715.037109,1068.046997
2084.351318,2452.021729,0,0,913.796997,620.484497,0,0,0,411.332825
13068.49805,12131.97168,521.427429,733.364441,7456.251953,4537.605957,0,0,2713.437012,661.804749
0,0,0,0,0,0,0,0,0,0
6654.472168,5622.233398,630.297791,0,4128.351074,3737.517334,0,0,868.369812,559.247131
5019.780762,4481.660156,0,0,2581.368652,2196.176514,0,0,472.780396,0
34915.32422,26303.7207,1905.898438,1179.801147,20221.08203,14554.06641,1157.699829,0,5670.878906,2972.083984
0,0,0,0,0,0,0,0,0,0
14095.20312,16105.39209,0,514.304932,12725.66895,7626.141846,0,0,1314.884674,477.786621
197465.4844,173347.4199,14379.18872,11444.20056,129693.9834,89185.92236,0,4469.099121,42800.85547,23056.96094
199371.0938,170401.4688,7189.732422,4481.111328,125808.9219,82460.28906,2356.720703,2238.48877,36561.10938,18798.29688
52603.24609,44322.73828,6816.648926,4238.885254,33104.46484,27300.98438,2418.441406,2427.375244,10933.68652,5286.81543
0,0,0,0,0,0,0,0,0,0
28310.98438,23686.07813,527.220398,0,17986.11719,9597.039062,0,0,6361.256348,3156.108398
19529.78516,15486.72266,1043.785156,725.297485,12941.37207,7809.119141,588.827942,0,4061.400391,2572.51416
24586.86719,19507.35498,2502.430358,621.34436,15763.73779,13322.98193,475.187805,0,5035.795288,2086.165771
14930.69336,13191.51758,382.39325,0,8871.550781,6617.698242,0,0,2740.473877,2114.258301
138967.2344,109603.5078,6581.98291,5212.656738,81132.11719,59082.98047,3776.486572,1193.393799,28036.37305,13982.80371
170874.9219,136797.5156,3305.03418,2763.611816,102268.6172,70610.25781,1288.329102,0,36294.85156,17012.47266
0,0,0,0,0,0,0,0,0,0
71101.70313,61210.55078,2465.475098,2939.68457,45183.50781,33316.94531,530.827148,0,14955.66504,9013.884766
290226.8359,254223.25,21018.83527,16337.55408,184963.4824,142671.8896,8755.889526,6683.31665,57827.91699,31361.52405
116181.8984,83443.51563,5523.433594,3435.260498,66627.85938,41106.60156,2653.808594,1837.258545,21990.60352,10046.41992
177861.0898,153563.7539,1851.349201,2040.203125,108771.9102,83481.70898,2057.472412,798.449036,38549.6416,19946.98145
182106.6641,140994.2578,7124.634033,8022.477783,113874.1289,82192.44922,3386.953369,1658.798096,36299.44531,21463.90723
256270.7251,205486.8545,19911.18579,17456.40222,157325.2847,121021.6819,8061.002929,4910.311035,49214.729,28097.17896
94279.75781,76266.00928,1936.519104,1078.358276,60577.56494,42312.34937,675.501831,0,15274.93115,9658.708252
405316.8281,300451.9063,0,12740.42139,232028.5781,160402.4141,9619.272461,4993.675537,86730.05469,46496.08399
239739.4375,187246.0156,0,4983.07373,142527.75,95706.78125,4368.474121,2037.052612,57597.33594,28974.86914
14515.71289,9809.584961,562.434814,383.484253,6914.733398,6087.871094,0,0,3393.60791,1239.769409
241466.3086,178874.207,12069.53833,10376.95459,140648.0879,97937.33398,1133.087646,3399.014465,47713.43945,24587.88525
80339.03125,60199.77734,5836.531738,4145.484375,46182.41797,32199.5625,2166.162354,2314.125732,15437.32324,8972.717773
56066.90381,40532.66162,4951.413086,3672.343994,41045.75708,23808.64966,2179.840332,832.181763,12164.89777,5499.818115
522133.8906,402203.1699,36507.3316,29027.74243,301088.2754,216779.2786,2005.644775,11221.78418,102171.4352,56417.47101
8530.08252,7824.221191,199.970718,0,5568.68164,3471.373169,0,0,594.263855,0
10769.89746,8795.245117,572.360229,637.223389,5563.455566,3416.846436,0,0,1283.8479,537.529236
47003.28125,40783.40234,1581.825195,1938.148316,26806.99902,19269.6084,455.543243,0,10318.57324,4075.063477
0,0,0,0,0,0,0,0,0,0
50579.91943,43389.83154,3212.642121,2426.675293,35750.21533,26858.0542,1232.984131,0,11469.69666,6093.881348
40723.39941,33526.57105,1818.140198,693.240906,23461.16614,17993.71631,0,385.74884,7066.227295,3607.916198
224460.8887,163874.4707,15631.09497,12025.30328,127623.4316,87623.51074,5765.531311,3139.446228,60669.00732,30195.26099
147095.2969,111871.6563,0,2802.708008,98673.28125,65266.09375,0,0,30798.5625,18276.32227
425338.1211,299469.5391,28998.27124,18843.27808,232751.6055,160172.2734,15493.30762,6161.065552,86337.02539,53647.17871
1117604.888,815640.4434,23616.82681,30041.86298,623986.0068,411080.5737,8153.887452,11532.57764,219420.4976,115869.6348
54629.58984,42486.42676,2514.332733,2536.945495,34838.81299,25322.70654,841.388733,0,10832.59106,4945.517639
398149.3086,307910.2539,18418.39014,16387.85962,246262.9492,166268.707,6468.523865,6457.416137,79951.53613,43275.56006
39766.92578,30093.06445,3392.618896,3057.830322,21684.69727,15710.55664,488.233734,619.35791,7241.140137,4096.915039
223214.5313,169994.0781,17080.7793,14452.83789,138087.9688,87835.61719,8727.601562,4931.833984,44957.89453,20924.72461
198931.5,142447.5,0,9014.397461,115699.6016,72970.71094,0,2632.917236,40034.66406,24482.18945
458364.8281,316025.9297,29636.4043,18257.04395,242851.3906,158989.7578,4683.548828,8884.530273,117422.418,54698.2002
432489.5313,308761.0938,18303.9043,14570.05957,235297.4375,151707.3906,0,6167.771484,81280.32031,51355.46484
413500.6875,276951.3125,31400.98633,22480.25586,231814.9063,145565.1875,0,7538.145996,75938.33594,44654.74609
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
5615.537109,4111.946777,441.829102,0,2928.090332,2588.400146,0,0,669.086731,428.659302
154116.5278,121487.6729,8057.23877,7526.31543,98415.63721,67278.89734,4569.328613,2668.909668,28724.83996,14655.38086
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
41740.38672,32115.18945,939.465576,543.063354,21123.01758,15018.02734,0,0,6368.791016,4209.764648
63513.03809,60113.74512,3518.083069,5108.519653,47692.39526,36787.72559,572.970398,878.590027,13489.21765,7338.4953
68418.74805,75016.92969,4231.381347,4805.460449,52701.01758,44843.98828,1703.395141,1298.401733,11712.12988,7951.364014
89632.90625,75124.49219,0,0,54804.83984,43533.63281,0,0,16720.08984,10662.47852
23023.79102,17051.93945,902.515198,828.6521,14138.11523,7986.788574,1255.532227,0,6007.774902,2463.326416
3403.466309,3210.154297,0,0,1134.60144,963.836365,0,0,600.200989,0
4893.03418,5118.866699,0,673.803833,4582.875,3934.664795,0,0,1768.131714,0
0,0,0,0,0,0,0,0,0,0
11677.23828,8639.94043,0,0,6756.072754,4548.492188,0,0,1900.313599,818.139709
8668.289062,7966.01709,624.658936,0,4748.744141,4330.341797,0,0,1124.585815,540.138489
22480.01953,19150.84668,0,1500.174865,13526.73291,10395.28711,0,0,2941.11084,1804.546021
35636.44141,31982.88672,0,0,22867.58008,18687.84766,524.263611,0,7581.148438,3401.282227
6397.758789,9553.306641,0,0,5410.625977,3537.570557,0,0,853.102844,609.572815
21641.98438,17627.73242,2658.326172,1155.229004,11141.11328,9066.557617,1953.018555,0,5329.924316,2418.548828
46298.76563,41191.05078,2710.770264,3640.655029,33298.05078,21079.91016,1101.53833,786.356079,8155.419922,6381.965332
2567.259521,1921.967896,0,0,2411.141602,615.11676,0,0,0,445.509827
0,0,0,0,0,0,0,0,0,0
184807.5781,123732.4531,0,6133.991699,93910.0625,59526.02344,3324.260742,2073.936035,39568.50391,20132.27734
20414.80664,18571.80078,506.134094,562.047791,14480.00684,11681.96582,520.502319,0,4327.819824,2658.968262
6521.205566,5991.498535,530.601074,0,4244.397949,3321.825439,0,0,651.692871,600.762512
